n_obs,b1,b2,t,d,lim,n_pts,EU,EV,VarU,CovUV,VarV,EA,EB,VarA,CovAB,VarB
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.425315336260763,0.501729371262306,1.21267423511689,0.0567763698406414,1.00242988821767,1.07252373542143,2.04179562428469,2.66696411252574,0.867671552735133,2.04284543689943
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
20000,0.1,0.1,0.2,1,0.5,10,0.513422608874341,0.537978198632807,0.900081448302235,-0.0217380393644355,0.988726123136425,1.02993199610533,2.03670361522826,2.64311372103868,1.09173818268872,2.32678046204518
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
20000,0.1,0.1,0.2,1,0.5,10,0.513422608874341,0.537978198632807,0.900081448302235,-0.0217380393644355,0.988726123136425,1.02993199610533,2.03670361522826,2.64311372103868,1.09173818268872,2.32678046204518
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
10000,0.1,0.1,0.2,1,0.5,10,0.599614562954548,0.512529700138021,1.2659294741464,0.0119858336000977,0.656575204908747,1.03212878739431,2.11941818256654,1.45252133482533,1.39542068694746,2.46434508769967
20000,0.1,0.1,0.2,1,0.5,10,0.513422608874341,0.537978198632807,0.900081448302235,-0.0217380393644355,0.988726123136425,1.02993199610533,2.03670361522826,2.64311372103868,1.09173818268872,2.32678046204518
20000,0.1,0.1,0.2,1,0.5,10,0.513422608874341,0.537978198632807,0.900081448302235,-0.0217380393644355,0.988726123136425,1.02993199610533,2.03670361522826,2.64311372103868,1.09173818268872,2.32678046204518
10000,0.1,0.1,0.2,1,0.5,10,0.568523231526812,0.538075170491292,0.268445296670314,-0.0143372614303008,1.62113610425954,0.997545716810168,2.04725362984702,1.93211152171456,0.914055781456894,1.90264305903611
10000,0.1,0.1,0.2,1,0.5,10,0.568523231526812,0.538075170491292,0.268445296670314,-0.0143372614303008,1.62113610425954,0.997545716810168,2.04725362984702,1.93211152171456,0.914055781456894,1.90264305903611
20000,0.1,0.1,0.2,1,0.5,10,0.513422608874341,0.537978198632807,0.900081448302235,-0.0217380393644355,0.988726123136425,1.02993199610533,2.03670361522826,2.64311372103868,1.09173818268872,2.32678046204518
